name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
HYROX Geneva,Fitness,Fitness,HYROX,Geneva,Switzerland,Europe,2026-09-12,09:00:00,,Official HYROX competition in Geneva,2300
HYROX Glasgow,Fitness,Fitness,HYROX,Glasgow,United Kingdom,Europe,2026-03-11,09:00:00,,Official HYROX competition in Scotland,2500
HYROX Graz,Fitness,Fitness,HYROX,Graz,Austria,Europe,2026-11-07,09:00:00,,Official HYROX competition in Graz,1600
HYROX Hamburg,Fitness,Fitness,HYROX,Hamburg,Germany,Europe,2026-11-07,09:00:00,,Official HYROX competition in Hamburg,2800
HYROX Hannover,Fitness,Fitness,HYROX,Hannover,Germany,Europe,2026-11-14,09:00:00,,Official HYROX competition in Hannover,2000
HYROX Heidelberg,Fitness,Fitness,HYROX,Heidelberg,Germany,Europe,2026-10-03,09:00:00,,Official HYROX competition in Heidelberg,1900
HYROX Helsinki,Fitness,Fitness,HYROX,Helsinki,Finland,Europe,2026-05-09,09:00:00,,Official HYROX competition in Finland,1500
HYROX Innsbruck,Fitness,Fitness,HYROX,Innsbruck,Austria,Europe,2026-09-19,09:00:00,,Official HYROX competition in Innsbruck,1800
HYROX Istanbul,Fitness,Fitness,HYROX,Istanbul,Turkey,Europe,2026-02-13,09:00:00,,Official HYROX competition in Turkey,1500
HYROX Karlsruhe,Fitness,Fitness,HYROX,Karlsruhe,Germany,Europe,2026-10-17,09:00:00,,Official HYROX competition in Karlsruhe,1700
HYROX Lausanne,Fitness,Fitness,HYROX,Lausanne,Switzerland,Europe,2026-09-26,09:00:00,,Official HYROX competition in Lausanne,1700
HYROX Leipzig,Fitness,Fitness,HYROX,Leipzig,Germany,Europe,2026-10-10,09:00:00,,Official HYROX competition in Leipzig,2200
HYROX Linz,Fitness,Fitness,HYROX,Linz,Austria,Europe,2026-10-10,09:00:00,,Official HYROX competition in Linz,1400
HYROX Lisboa,Fitness,Fitness,HYROX,Lisbon,Portugal,Europe,2026-05-01,09:00:00,,Official HYROX competition in Portugal,2000
HYROX London,Fitness,Fitness,HYROX,London,United Kingdom,Europe,2026-03-24,09:00:00,,Official HYROX competition in London,4000
HYROX Lucerne,Fitness,Fitness,HYROX,Lucerne,Switzerland,Europe,2026-09-05,09:00:00,,Official HYROX competition in Lucerne,1600
HYROX Mainz,Fitness,Fitness,HYROX,Mainz,Germany,Europe,2026-09-26,09:00:00,,Official HYROX competition in Mainz,1500
HYROX Mechelen,Fitness,Fitness,HYROX,Mechelen,Belgium,Europe,2026-03-26,09:00:00,,Official HYROX competition in Belgium,1800
HYROX Munich,Fitness,Fitness,HYROX,Munich,Germany,Europe,2026-10-17,09:00:00,,Official HYROX competition in Munich,3200
HYROX Málaga,Fitness,Fitness,HYROX,Málaga,Spain,Europe,2026-04-16,09:00:00,,Official HYROX competition in Spain,2000
HYROX Nice,Fitness,Fitness,HYROX,Nice,France,Europe,2026-02-12,09:00:00,,Official HYROX competition in France,2000
HYROX Nuremberg,Fitness,Fitness,HYROX,Nuremberg,Germany,Europe,2026-11-21,09:00:00,,Official HYROX competition in Nuremberg,2400
HYROX Riga,Fitness,Fitness,HYROX,Riga,Latvia,Europe,2026-05-30,09:00:00,,Official HYROX competition in Latvia,1200
HYROX Rimini,Fitness,Fitness,HYROX,Rimini,Italy,Europe,2026-05-29,09:00:00,,Official HYROX competition in Italy,1900
HYROX Rotterdam,Fitness,Fitness,HYROX,Rotterdam,Netherlands,Europe,2026-04-16,09:00:00,,Official HYROX competition in Netherlands,2400
HYROX Salzburg,Fitness,Fitness,HYROX,Salzburg,Austria,Europe,2026-10-31,09:00:00,,Official HYROX competition in Salzburg,2100
HYROX St. Gallen,Fitness,Fitness,HYROX,St. Gallen,Switzerland,Europe,2026-10-17,09:00:00,,Official HYROX competition in St. Gallen,1400
HYROX Stuttgart,Fitness,Fitness,HYROX,Stuttgart,Germany,Europe,2026-09-26,09:00:00,,Official HYROX competition in Stuttgart,2600
HYROX Toulouse,Fitness,Fitness,HYROX,Toulouse,France,Europe,2026-03-19,09:00:00,,Official HYROX competition in France,1900
HYROX Warsaw,Fitness,Fitness,HYROX,Warsaw,Poland,Europe,2026-04-16,09:00:00,,Official HYROX competition in Poland,2100
HYROX Wiesbaden,Fitness,Fitness,HYROX,Wiesbaden,Germany,Europe,2026-11-28,09:00:00,,Official HYROX competition in Wiesbaden,1600
HYROX Winterthur,Fitness,Fitness,HYROX,Winterthur,Switzerland,Europe,2026-11-21,09:00:00,,Official HYROX competition in Winterthur,1500
HYROX Youngstars Amsterdam,Fitness,Fitness,HYROX,Amsterdam,Netherlands,Europe,2026-01-24,09:00:00,,HYROX youth competition,500
HYROX Zürich,Fitness,Fitness,HYROX,Zurich,Switzerland,Europe,2026-10-31,09:00:00,,Official HYROX competition in Zurich,2200
Haarlem 10K,Running,Running,10K,Haarlem,Netherlands,Europe,2026-05-17,09:45:00,10km,Old town windmills loop,7000
Haarlem Urban Trail,Running,Running,Trail Running,Haarlem,Netherlands,Europe,2026-01-01,09:00:00,10 km,"Urban trail run exploring Haarlem streets, parks, and historic sites",2000
Half Marathon of San Sebastian,Running,Running,Half Marathon,San Sebastián,Spain,Europe,2026-04-06,09:00:00,21.1km,Flat and fast half marathon along the iconic La Concha promenade,5000
Halmstad 10K,Running,Running,10K,Halmstad,Sweden,Europe,2026-06-21,11:30:00,10km,Tylösand beach finish,6000
Hamburg 10K,Running,Running,10K,Hamburg,Germany,Europe,2026-04-26,11:15:00,10km,Elbe harbor and Speicherstadt,10000
Hamburg Half Marathon,Running,Running,Half Marathon,Hamburg,Germany,Europe,2026-06-28,09:00:00,21.1km,Elbe port Reeperbahn,10000
Hamburg Marathon,Running,Running,Marathon,Hamburg,Germany,Europe,2026-04-26,09:30:00,42.2km,Flat fast marathon along the Elbe River,22000
Hamburg Spring 10K,Running,Running,10K,Hamburg,Germany,Europe,2026-05-05,10:00:00,10km,Spring Elbe run,9500
Hannover 10K,Running,Running,10K,Hannover,Germany,Europe,2026-06-14,11:00:00,10km,Herrenhäuser Gardens baroque,6000
Hans Christian Andersen Half Marathon,Running,Running,Half Marathon,Odense,Denmark,Europe,2026-01-01,09:00:00,21.1 km,Half marathon in Odense with fairy-tale theme and city sights,4000
Harz Crossing Brocken Ultra,Running,Running,Ultra Marathon,Wernigerode,Germany,Europe,2026-10-10,07:00:00,51km,Harz mountain crossing ultra,3200
Helsinki 10K Autumn,Running,Running,10K,Helsinki,Finland,Europe,2026-09-28,12:00:00,10km,Fall colors edition,12000
Helsinki City Run 10K,Running,Running,10K,Helsinki,Finland,Europe,2026-05-30,18:00:00,10km,Baltic seafront evening race,14000
Helsinki Half Marathon,Running,Running,Half Marathon,Helsinki,Finland,Europe,2026-05-30,18:30:00,21.1km,Baltic sea parks,8000
Helsinki Midnight Run 10K,Running,Running,10K,Helsinki,Finland,Europe,2026-06-21,22:00:00,10km,Summer solstice midnight sun race,8000
Heraklion 10K,Running,Running,10K,Heraklion,Greece,Europe,2026-05-26,10:00:00,10km,Venetian fortress run,6500
Herbalife Night Run Ramón Sánchez-Pizjuán,Running,Running,10K,Seville,Spain,Europe,2026-01-31,20:00:00,10km,Nighttime 10K around the iconic football stadium,4000
Hexenstieg-Ultramarathon 100km,Running,Running,Ultra Marathon,Osterode/Harz,Germany,Europe,2026-04-17,07:00:00,100km,Trail ultra run in Osterode/Harz,500
Hexenstieg-Ultramarathon 100mi,Running,Running,Ultra Marathon,Osterode/Harz,Germany,Europe,2026-04-17,07:00:00,100mi,Trail ultra run in Osterode/Harz,500
Horsens 10K,Running,Running,10K,Horsens,Denmark,Europe,2026-06-07,11:30:00,10km,Prison museum finish,4700
Hunsrück Trail 100K,Running,Running,Ultra Marathon,Hermeskeil,Germany,Europe,2026-07-18,05:00:00,100km,Hunsrück highlands ultra,1100
Hyundai Half Marathon Lisbon,Running,Running,Half Marathon,Lisbon,Portugal,Europe,2026-10-11,09:20:00,21.1 km,Fast half marathon starting near Vasco da Gama Bridge with urban and river views,30000
Hyundai Mitja Marató Barcelona by Brooks,Running,Running,Half Marathon,Barcelona,Spain,Europe,2026-02-15,08:30:00,21.1km,One of Europe largest half marathons with urban coastal routes,36000
IRONMAN 70.3 Aix-en-Provence,Triathlon,Triathlon,Half Ironman,Aix-en-Provence,France,Europe,2026-05-17,07:00:00,70.3 miles,IRONMAN 70.3 event in France,2500
IRONMAN 70.3 Barcelona,Triathlon,Triathlon,Half Ironman,Barcelona,Spain,Europe,2026-05-17,07:00:00,70.3 miles,IRONMAN 70.3 in Barcelona,2600
IRONMAN 70.3 Cascais,Triathlon,Triathlon,Half Ironman,Cascais,Portugal,Europe,2026-09-26,07:00:00,70.3 miles,IRONMAN 70.3 in Portugal,2500
IRONMAN 70.3 Cascais-Madeira,Triathlon,Triathlon,Half Ironman,Funchal,Portugal,Europe,2026-05-16,07:00:00,70.3 miles,IRONMAN 70.3 in Madeira,1700
IRONMAN 70.3 Edinburgh,Triathlon,Triathlon,Half Ironman,Edinburgh,United Kingdom,Europe,2026-07-05,07:00:00,70.3 miles,IRONMAN 70.3 in Scotland,2100
IRONMAN 70.3 Elsinore,Triathlon,Triathlon,Half Ironman,Helsingør,Denmark,Europe,2026-08-02,07:00:00,70.3 miles,IRONMAN 70.3 in Denmark,1900
IRONMAN 70.3 Finland,Triathlon,Triathlon,Half Ironman,Lahti,Finland,Europe,2026-08-08,07:00:00,70.3 miles,IRONMAN 70.3 in Finland,1500
IRONMAN 70.3 Gdynia,Triathlon,Triathlon,Half Ironman,Gdynia,Poland,Europe,2026-08-09,07:00:00,70.3 miles,IRONMAN 70.3 in Poland,1800
IRONMAN 70.3 Haugesund,Triathlon,Triathlon,Half Ironman,Haugesund,Norway,Europe,2026-07-12,07:00:00,70.3 miles,IRONMAN 70.3 in Norway,1600
IRONMAN 70.3 Ireland,Triathlon,Triathlon,Half Ironman,Cork,Ireland,Europe,2026-08-16,07:00:00,70.3 miles,IRONMAN 70.3 in Ireland,1800
IRONMAN 70.3 Italy,Triathlon,Triathlon,Half Ironman,Pescara,Italy,Europe,2026-05-31,07:00:00,70.3 miles,IRONMAN 70.3 in Italy,2100
IRONMAN 70.3 Kraichgau,Triathlon,Triathlon,Half Ironman,Kraichgau,Germany,Europe,2026-05-31,07:00:00,70.3 miles,IRONMAN 70.3 in Germany,2200
IRONMAN 70.3 Lanzarote,Triathlon,Triathlon,Half Ironman,Puerto del Carmen,Spain,Europe,2026-04-25,07:00:00,70.3 miles,IRONMAN 70.3 in Lanzarote,2000
IRONMAN 70.3 Les Sables d'Olonne-Vendée,Triathlon,Triathlon,Half Ironman,Les Sables d'Olonne,France,Europe,2026-07-05,07:00:00,70.3 miles,IRONMAN 70.3 in Vendée France,1800
IRONMAN 70.3 Luxembourg,Triathlon,Triathlon,Half Ironman,Luxembourg,Luxembourg,Europe,2026-06-21,07:00:00,70.3 miles,IRONMAN 70.3 in Luxembourg,2000
IRONMAN 70.3 Mallorca,Triathlon,Triathlon,Half Ironman,Alcúdia,Spain,Europe,2026-05-09,07:00:00,70.3 miles,IRONMAN 70.3 in Mallorca,2800
IRONMAN 70.3 Mallorca-Alcúdia,Triathlon,Triathlon,Half Ironman,Alcúdia,Spain,Europe,2026-05-10,07:00:00,70.3 miles,IRONMAN 70.3 in Mallorca,2200
IRONMAN 70.3 Marbella,Triathlon,Triathlon,Half Ironman,Marbella,Spain,Europe,2026-04-18,07:00:00,70.3 miles,IRONMAN 70.3 in Spain,2200
IRONMAN 70.3 Nice,Triathlon,Triathlon,Half Ironman,Nice,France,Europe,2026-06-21,07:00:00,70.3 miles,IRONMAN 70.3 in Nice,2000
IRONMAN 70.3 Pays d'Aix,Triathlon,Triathlon,Half Ironman,Pays d'Aix,France,Europe,2026-05-02,07:00:00,70.3 miles,IRONMAN 70.3 in Provence,1900
IRONMAN 70.3 Staffordshire,Triathlon,Triathlon,Half Ironman,Staffordshire,United Kingdom,Europe,2026-06-14,07:00:00,70.3 miles,IRONMAN 70.3 in England,2200
IRONMAN 70.3 Switzerland,Triathlon,Triathlon,Half Ironman,Rapperswil-Jona,Switzerland,Europe,2026-06-07,07:00:00,70.3 miles,IRONMAN 70.3 in Switzerland,2400
IRONMAN 70.3 Vichy,Triathlon,Triathlon,Half Ironman,Vichy,France,Europe,2026-08-30,07:00:00,70.3 miles,IRONMAN 70.3 in France,2300
IRONMAN 70.3 Weymouth,Triathlon,Triathlon,Half Ironman,Weymouth,United Kingdom,Europe,2026-09-13,07:00:00,70.3 miles,IRONMAN 70.3 in UK,2400
IRONMAN 70.3 Zell am See,Triathlon,Triathlon,Half Ironman,Zell am See,Austria,Europe,2026-08-23,07:00:00,70.3 miles,IRONMAN 70.3 in Austrian Alps,2000
IRONMAN France Nice,Triathlon,Triathlon,Ironman,Nice,France,Europe,2026-06-28,07:00:00,140.6 miles,IRONMAN France in Nice,3500
IRONMAN Kalmar Sweden,Triathlon,Triathlon,Ironman,Kalmar,Sweden,Europe,2026-08-15,07:00:00,140.6 miles,IRONMAN Sweden in Kalmar,2500
IRONMAN Lanzarote,Triathlon,Triathlon,Ironman,Lanzarote,Spain,Europe,2026-05-23,07:00:00,140.6 miles,Iconic IRONMAN in Lanzarote,4000
IRONMAN Tours Metropole - Loire Valley,Triathlon,Triathlon,Ironman,Tours,France,Europe,2026-06-14,07:00:00,140.6 miles,Full IRONMAN in Loire Valley France,3000
Iași 10K,Running,Running,10K,Iași,Romania,Europe,2026-10-13,10:00:00,10km,Culture capital Moldova region,5500
Ibiza 10K,Running,Running,10K,Ibiza,Spain,Europe,2026-05-04,19:00:00,10km,Sunset island run,7000
Inferno Half Marathon,Running,Running,Half Marathon,Mürren (finish Lauterbrunnen),Switzerland (French-heavy),Europe,2026-07-18,09:00:00,21.1km,Steepest half in Europe – huge French participation,1200
Innsbruck 10K,Running,Running,10K,Innsbruck,Austria,Europe,2026-08-18,11:15:00,10km,Alps golden roof run,7500
Innsbruck Autumn 10K,Running,Running,10K,Innsbruck,Austria,Europe,2026-10-27,15:00:00,10km,Autumn Alps run,7500
Innsbruck Night Run 10K,Running,Running,10K,Innsbruck,Austria,Europe,2026-09-07,20:00:00,10km,Golden Roof illuminated,8000
Interlaken 10K,Running,Running,10K,Interlaken,Switzerland,Europe,2026-09-08,11:30:00,10km,Jungfrau region lakes,6500
Inverness 10K,Running,Running,10K,Inverness,UK,Europe,2026-03-10,11:15:00,10km,Loch Ness gateway run,6000
Inverness Spring 10K,Running,Running,10K,Inverness,UK,Europe,2026-05-19,11:45:00,10km,Spring Loch Ness run,7000
Italian Triathlon Championships,Triathlon,Triathlon,Olympic,Rimini,Italy,Europe,2026-07-11,07:00:00,1.5km-40km-10km,Italian National Championships,1600
Jean Bouin 10K,Running,Running,10K,Barcelona,Spain,Europe,2026-11-30,09:00:00,10km,Historic Barcelona race,12000
Jesolo Moonlight Half Marathon,Running,Running,Half Marathon,Jesolo,Italy,Europe,2026-01-01,20:00:00,21.1 km,Evening half marathon along the Venetian Riviera,5000
Jurasteig Nonstop Ultratrail 170 km -JUNUT-,Running,Running,Ultra Marathon,Dietfurt an der Altmühl,Germany,Europe,2026-04-10,07:00:00,170km,Trail ultra run in Dietfurt an der Altmühl,500
Jurasteig Nonstop Ultratrail 239 km -JUNUT-,Running,Running,Ultra Marathon,Dietfurt an der Altmühl,Germany,Europe,2026-04-10,07:00:00,239km,Trail ultra run in Dietfurt an der Altmühl,500
Jönköping 10K,Running,Running,10K,Jönköping,Sweden,Europe,2026-07-12,11:00:00,10km,Lake Vättern scenic,5200
KPMG Lentemarathon Amstelveen,Running,Running,Marathon,Amstelveen,Netherlands,Europe,2026-03-15,09:00:00,42.2 km,Spring marathon near Amsterdam with flat course and green suburban paths,3000
Karlstad 10K,Running,Running,10K,Karlstad,Sweden,Europe,2026-08-09,10:15:00,10km,Klarälven river delta,4600
Kaunas 10K,Running,Running,10K,Kaunas,Lithuania,Europe,2026-06-02,10:30:00,10km,Confluence of rivers,7500
Kharkiv 10K,Running,Running,10K,Kharkiv,Ukraine,Europe,2026-05-19,11:30:00,10km,Freedom Square run,6000
Kharkiv Autumn 10K,Running,Running,10K,Kharkiv,Ukraine,Europe,2026-10-13,16:45:00,10km,Autumn parks run,6500
Kilkenny 10K,Running,Running,10K,Kilkenny,Ireland,Europe,2026-09-01,10:15:00,10km,Medieval mile run,5500
Kilkenny Spring 10K,Running,Running,10K,Kilkenny,Ireland,Europe,2026-05-26,11:15:00,10km,Spring medieval run,5500
Klagenfurt 10K,Running,Running,10K,Klagenfurt,Austria,Europe,2026-07-14,10:45:00,10km,Wörthersee lake run,6000
Klaipėda 10K,Running,Running,10K,Klaipėda,Lithuania,Europe,2026-07-28,11:15:00,10km,Baltic Sea port run,5500
Korçë 10K,Running,Running,10K,Korçë,Albania,Europe,2026-10-13,11:00:00,10km,Beer city run,3200
Korçë Autumn 10K,Running,Running,10K,Korçë,Albania,Europe,2026-11-10,17:30:00,10km,Autumn beer city run,3400
Košice 10K,Running,Running,10K,Košice,Slovakia,Europe,2026-10-04,11:00:00,10km,Eastern Slovakia historic center,5000
Košice Peace 10K,Running,Running,10K,Košice,Slovakia,Europe,2026-10-05,10:30:00,10km,Oldest European marathon city,7000
Krakow 10K,Running,Running,10K,Krakow,Poland,Europe,2026-04-26,11:00:00,10km,Wawel castle medieval streets,8000
Krakow Half Marathon,Running,Running,Half Marathon,Krakow,Poland,Europe,2026-04-26,10:00:00,21.1km,Wawel castle medieval,8000
Kraków Autumn 10K,Running,Running,10K,Kraków,Poland,Europe,2026-10-20,10:30:00,10km,Autumn castle run,8500
Kraków Night Run 10K,Running,Running,10K,Kraków,Poland,Europe,2026-08-24,20:30:00,10km,Wawel castle illuminated,11000
Kristiansand 10K,Running,Running,10K,Kristiansand,Norway,Europe,2026-07-05,10:45:00,10km,Southern Norway beaches,5500
Kristianstad 10K,Running,Running,10K,Kristianstad,Sweden,Europe,2026-09-20,10:00:00,10km,Wetlands nature reserve loop,4200
Kyffhäuser Berglauf Ultra,Running,Running,Ultra Marathon,Bad Frankenhausen,Germany,Europe,2026-04-11,06:00:00,100km,Thuringian mountain ultra,1200
Kyffhäuser Berglauf Ultra 100K,Running,Running,Ultra Marathon,Bad Frankenhausen,Germany,Europe,2026-04-11,06:00:00,100km,Thuringian Kyffhäuser mountain ultra,1200
Kyiv 10K,Running,Running,10K,Kyiv,Ukraine,Europe,2026-05-25,10:30:00,10km,Khreshchatyk street run,9000
Kyiv Autumn 10K,Running,Running,10K,Kyiv,Ukraine,Europe,2026-10-13,16:15:00,10km,Autumn golden gates run,9500
Kölnpfad 100K,Running,Running,Ultra Marathon,Cologne,Germany,Europe,2026-05-23,06:00:00,100km,One-day Cologne circle trail,2500
Kölnpfad Ultra,Running,Running,Ultra Marathon,Cologne,Germany,Europe,2026-08-22,18:00:00,171km,Non-stop Cologne circle UTMB qualifier,900
Kölnpfad Ultra 171K,Running,Running,Ultra Marathon,Cologne,Germany,Europe,2026-08-22,18:00:00,171km,Non-stop circular ultra around Cologne,0
La 6000D,Running,Running,Trail Running,La Plagne,France,Europe,2026-07-25,05:30:00,67km,“La course des Géants” with glacier finish,2200
La Balade de Riquet,Running,Running,Ultra Marathon,Toulouse,France,Europe,2026-06-13,08:00:00,56 km,Scenic long run along the Canal du Midi area,1000
La Corrida de Noel de Toulouse,Running,Running,Custom Distance,Toulouse,France,Europe,2026-12-01,18:00:00,8 km,Festive Christmas evening run in the city,2500
La Parisienne,Running,Running,Custom Distance,Paris,France,Europe,2026-09-06,09:00:00,6.7km,Women-only race in Paris,15000
Lago Maggiore Marathon,Running,Running,Marathon,Stresa,Italy,Europe,2026-01-01,08:00:00,42.2 km,Scenic lakeside marathon near Milan region with half options,4000
Larnaca 10K,Running,Running,10K,Larnaca,Cyprus,Europe,2026-11-17,10:00:00,10km,Finikoudes beachfront run,6000
Lausanne 10K,Running,Running,10K,Lausanne,Switzerland,Europe,2026-10-27,10:15:00,10km,Lake Geneva Olympic capital,8000
Lausanne 10K Night,Running,Running,10K,Lausanne,Switzerland,Europe,2026-09-21,20:00:00,10km,Lake Geneva Olympic lights,8000
Lausanne Autumn 10K,Running,Running,10K,Lausanne,Switzerland,Europe,2026-10-13,16:15:00,10km,Autumn lake run,7000
Lavaredo Ultra Trail,Running,Running,Trail Running,Cortina d'Ampezzo,Italy,Europe,2025-06-27,23:00:00,120km,Night start through Dolomites UNESCO site,1600
Lavaredo Ultra Trail 120K,Running,Running,Ultra Marathon,Cortina d’Ampezzo,Italy,Europe,2026-06-26,23:00:00,120km,Dolomites UNESCO night start,1000
Leeds Abbey Dash 10K,Running,Running,10K,Leeds,UK,Europe,2026-11-08,09:30:00,10km,Flat course past Kirkstall Abbey,12000
Leenderbos Ultra,Running,Running,Ultra Marathon,Leende,Netherlands,Europe,2026-04-25,07:00:00,60km,Trail ultra run in Leende,500
Leiden Marathon,Running,Running,Marathon,Leiden,Netherlands,Europe,2026-05-09,08:00:00,42.2 km,Scenic marathon in historic Leiden with canal views,3000
Leipzig 10K,Running,Running,10K,Leipzig,Germany,Europe,2026-07-12,11:30:00,10km,Bach city music quarter,7000
Les 10km de Pouvourville,Running,Running,10K,Toulouse,France,Europe,2026-01-01,09:00:00,10 km,Local 10km road race in the Toulouse suburbs,1000
Lille 10K,Running,Running,10K,Lille,France,Europe,2026-09-13,10:45:00,10km,Flemish architecture Grand Place,8000
Limassol 10K,Running,Running,10K,Limassol,Cyprus,Europe,2026-03-24,10:30:00,10km,Seafront promenade run,7500
Limerick 10K,Running,Running,10K,Limerick,Ireland,Europe,2026-05-05,11:30:00,10km,Shannon river treaty city,6000
Limerick Spring 10K,Running,Running,10K,Limerick,Ireland,Europe,2026-05-12,11:00:00,10km,Spring Shannon run,6500
Linköping 10K,Running,Running,10K,Linköping,Sweden,Europe,2026-08-23,10:00:00,10km,Swedish Air Force museum flat course,5500
Linz 10K,Running,Running,10K,Linz,Austria,Europe,2026-10-13,11:00:00,10km,Danube modern art run,6500
Linz Autumn 10K,Running,Running,10K,Linz,Austria,Europe,2026-10-20,15:15:00,10km,Autumn Danube run,6500
Linz Night Run 10K,Running,Running,10K,Linz,Austria,Europe,2026-08-11,20:45:00,10km,Danube lights modern art,6500
Lisbon 10K,Running,Running,10K,Lisbon,Portugal,Europe,2026-10-12,11:15:00,10km,Seven hills Tagus estuary,8000
Lisbon 10K Cidade de Lisboa,Running,Running,10K,Lisbon,Portugal,Europe,2026-09-20,09:30:00,10km,Fast course along Tagus River,12000
Lisbon Eco Marathon,Running,Running,Marathon,Lisbon,Portugal,Europe,2026-04-12,08:00:00,42.2 km,Eco-friendly marathon in Lisbon with sustainable focus and urban landmarks,4000
Lisbon Half Marathon,Running,Running,Half Marathon,Lisbon,Portugal,Europe,2026-03-22,10:30:00,21.1km,25 de Abril Bridge views,35000
Lisbon Marathon,Running,Running,Marathon,Lisbon,Portugal,Europe,2026-10-04,08:30:00,42.2km,Tagus River seven hills,10000
Lisbon Spring 10K,Running,Running,10K,Lisbon,Portugal,Europe,2026-05-19,10:30:00,10km,Spring Tagus run,9000
Liverpool Half Marathon,Running,Running,Half Marathon,Liverpool,UK,Europe,2026-05-10,09:00:00,21.1km,Beatles Mersey waterfront,8000
Liverpool Rock n Roll 10K,Running,Running,10K,Liverpool,UK,Europe,2026-05-10,09:15:00,10km,Music-themed waterfront course,9000
Ljubljana 10K Night,Running,Running,10K,Ljubljana,Slovenia,Europe,2026-10-26,19:00:00,10km,Illuminated bridges run,9000
Ljubljana City Run 10K,Running,Running,10K,Ljubljana,Slovenia,Europe,2026-10-26,11:15:00,10km,Ljubljanica River dragon bridge,8000
Ljubljana Half Marathon,Running,Running,Half Marathon,Ljubljana,Slovenia,Europe,2026-10-25,10:00:00,21.1km,Dragon bridge river,10000
Loberen Skovmarathon,Running,Running,Marathon,Hillerod,Denmark,Europe,2026-10-03,08:00:00,42.2 km,Forest-focused marathon in northern Zealand with scenic wooded routes,1500
London Spring 10K,Running,Running,10K,London,UK,Europe,2026-04-28,10:00:00,10km,Spring parks run,14000
Lucerne 10K,Running,Running,10K,Lucerne,Switzerland,Europe,2026-11-03,11:00:00,10km,Chapel Bridge lake run,7500
Lucerne Autumn 10K,Running,Running,10K,Lucerne,Switzerland,Europe,2026-10-20,15:45:00,10km,Autumn chapel bridge run,7500
Lucerne Night Run 10K,Running,Running,10K,Lucerne,Switzerland,Europe,2026-10-27,19:30:00,10km,Chapel Bridge lights,9000
Lugano 10K,Running,Running,10K,Lugano,Switzerland,Europe,2026-04-28,11:15:00,10km,Lake Lugano palm trees,7000
Luleå 10K,Running,Running,10K,Luleå,Sweden,Europe,2026-07-26,22:00:00,10km,Midnight sun race,4000
Lund 10K,Running,Running,10K,Lund,Sweden,Europe,2026-08-09,10:00:00,10km,Medieval university cobblestones,5000
Luxembourg Autumn 10K,Running,Running,10K,Luxembourg,Luxembourg,Europe,2026-10-20,16:30:00,10km,Autumn fortress run,8500
Luxembourg Night Run 10K,Running,Running,10K,Luxembourg,Luxembourg,Europe,2026-05-25,20:00:00,10km,Old town fortress lights,9000
Luxembourg Spring 10K,Running,Running,10K,Luxembourg,Luxembourg,Europe,2026-05-26,10:00:00,10km,Spring fortress run,8000
Lviv 10K,Running,Running,10K,Lviv,Ukraine,Europe,2026-06-16,11:00:00,10km,Rynok Square UNESCO run,6500
Lviv Autumn 10K,Running,Running,10K,Lviv,Ukraine,Europe,2026-10-20,16:30:00,10km,Autumn UNESCO run,7000
Lyon 10K,Running,Running,10K,Lyon,France,Europe,2026-10-05,10:30:00,10km,Rhône confluence gastronomic capital,10000
Lyon Spring 10K,Running,Running,10K,Lyon,France,Europe,2026-05-26,10:30:00,10km,Spring Rhône run,9000
Lüneburg Heath 100K,Running,Running,Ultra Marathon,Schneverdingen,Germany,Europe,2026-09-05,05:00:00,100km,Heathland ultra adventure,1100
Lüneburg Heath Trail 80K,Running,Running,Trail Running,Schneverdingen,Germany,Europe,2026-09-05,06:30:00,80km,Heathland and forests trail,2000
Madeira Island Ultra Trail,Running,Running,Ultra Marathon,Madeira,Portugal,Europe,2026-01-01,06:00:00,Variable,Challenging ultra trail series on Madeira with steep climbs and ocean views,1000
Madrid 10K,Running,Running,10K,Madrid,Spain,Europe,2026-04-27,10:45:00,10km,Retiro Park Royal Palace sunny,10000
Madrid Half Marathon,Running,Running,Half Marathon,Madrid,Spain,Europe,2026-03-29,09:00:00,21.1km,Retiro Park Puerta del Sol,20000
Madrid Marathon,Running,Running,Marathon,Madrid,Spain,Europe,2025-04-27,08:30:00,42.195km,Marathon in Madrid,14000
Madrid Spring 10K,Running,Running,10K,Madrid,Spain,Europe,2026-05-12,10:45:00,10km,Retiro Park spring run,11000
Madrid Trail 100km,Running,Running,Trail Running,Madrid,Spain,Europe,2025-09-20,06:00:00,100km,Trail in Madrid 100km,200
Madrid Trail 42km,Running,Running,Trail Running,Madrid,Spain,Europe,2025-09-20,08:00:00,42km,Trail in Madrid 42km,700
Madrid Trail 65km,Running,Running,Trail Running,Madrid,Spain,Europe,2025-09-20,07:00:00,65km,Trail in Madrid 65km,400
Mainova Frankfurt Half Marathon,Running,Running,Half Marathon,Frankfurt,Germany,Europe,2026-03-15,09:30:00,21.1km,Skyscraper city half marathon,18000
Malaga 10K,Running,Running,10K,Malaga,Spain,Europe,2026-12-14,10:00:00,10km,Costa del Sol Picasso beaches,8000
Malaga Half Marathon,Running,Running,Half Marathon,Malaga,Spain,Europe,2026-03-15,09:00:00,21.1km,Costa del Sol Picasso,10000
Malaga Marathon (Generali Maratón Málaga),Running,Running,Half Marathon,Málaga,Spain,Europe,2025-12-14,08:30:00,21.0975km,Half marathon in Malaga,8000
